Appointment Year,Semester,Stipend Type,Account,OBJ,School Name,PID,Program Code,Program Name,Work Hours,Fall Offer Amount
2019,FALL,GA,10-100000-160212-0000-40-706110,706110,Health Sciences & Professions,P100901567,MS8130,Athletic Training,20,4320
2019,FALL,GA,20-140000-660180-6058-61-706110,706110,Health Sciences & Professions,P100904075,MS8130,Athletic Training,20,4160
2019,FALL,GA,10-100000-160212-0000-40-706110,706110,Health Sciences & Professions,P100906110,MS8130,Athletic Training,20,6000
2019,FALL,GA,10-100000-160212-0000-40-706110,706110,Health Sciences & Professions,P100909818,MS8130,Athletic Training,20,4360
2019,FALL,GA,10-100000-160212-0000-40-706110,706110,Health Sciences & Professions,P100911187,MS8130,Athletic Training,20,6000
2019,FALL,GA,10-100000-160200-0000-40-706110,706110,Health Sciences & Professions,P100911920,MS8130,Athletic Training,20,3866
2019,FALL,GA,10-100000-160210-0000-40-706110,706110,Health Sciences & Professions,P100911920,MS8130,Athletic Training,20,292
2019,FALL,GA,10-100000-160212-0000-40-706110,706110,Health Sciences & Professions,P100911977,MS8130,Athletic Training,20,6000
2019,FALL,GA,10-100000-160212-0000-40-706110,706110,Health Sciences & Professions,P100912009,MS8130,Athletic Training,20,4360
2019,FALL,GA,10-100000-160200-0000-40-706110,706110,Health Sciences & Professions,P100912107,MS8130,Athletic Training,20,3866
2019,FALL,GA,10-100000-160210-0000-40-706110,706110,Health Sciences & Professions,P100912107,MS8130,Athletic Training,20,292
2019,FALL,GA,20-140000-660180-6058-61-706110,706110,Health Sciences & Professions,P100912245,MS8130,Athletic Training,20,4160
2019,FALL,GA,10-100000-160212-0000-40-706110,706110,Health Sciences & Professions,P100912497,MS8130,Athletic Training,20,4000
2019,FALL,GA,10-100000-160212-0000-40-706110,706110,Health Sciences & Professions,P100912766,MS8130,Athletic Training,20,4360
2019,FALL,GA,10-100000-160212-0000-40-706110,706110,Health Sciences & Professions,P100912826,MS8130,Athletic Training,20,4000
2019,FALL,GA,10-100000-160212-0000-40-706110,706110,Health Sciences & Professions,P100912851,MS8130,Athletic Training,20,6000
2019,FALL,GA,10-100000-160212-0000-40-706110,706110,Health Sciences & Professions,P100912867,MS8130,Athletic Training,20,4320
2019,FALL,GA,10-100000-160212-0000-40-706110,706110,Health Sciences & Professions,P100912869,MS8130,Athletic Training,20,5200
2020,FALL,GA,10-100000-160200-0000-10-706110,706110,Health Sciences & Professions,P100196305,MS8130,Athletic Training,20,5200
2020,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100237385,MS8130,Athletic Training,20,7500
2020,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100248181,MS8130,Athletic Training,20,5500
2020,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100259167,MS8130,Athletic Training,20,6500
2020,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100870788,MS8130,Athletic Training,20,5000
2020,FALL,GA,16186-19-1535505-706110,706110,Health Sciences & Professions,P100870788,MS8130,Athletic Training,20,500
2020,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100895901,MS8130,Athletic Training,20,5650
2020,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100898795,MS8130,Athletic Training,20,
2020,FALL,GA,16186-19-1535505-706110,706110,Health Sciences & Professions,P100898795,MS8130,Athletic Training,20,
2020,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100901567,MS8130,Athletic Training,20,
2020,FALL,GA,16186-19-1535505-706110,706110,Health Sciences & Professions,P100901567,MS8130,Athletic Training,20,
2020,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100903959,MS8130,Athletic Training,20,5650
2020,FALL,GA,20-140000-660180-6058-61-706110,706110,Health Sciences & Professions,P100904075,MS8130,Athletic Training,20,
2020,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100906110,MS8130,Athletic Training,20,7500
2020,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100909818,MS8130,Athletic Training,20,
2020,FALL,GA,16186-19-1535505-706110,706110,Health Sciences & Professions,P100909818,MS8130,Athletic Training,20,
2020,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100911187,MS8130,Athletic Training,20,7500
2020,FALL,GA,10-100000-150100-2300-10-706110,706110,Health Sciences & Professions,P100911920,MS8130,Athletic Training,20,5200
2020,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100911977,MS8130,Athletic Training,20,7500
2020,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100912009,MS8130,Athletic Training,20,5450
2020,FALL,GA,10-100000-160200-0000-10-706110,706110,Health Sciences & Professions,P100912107,MS8130,Athletic Training,20,5200
2020,FALL,GA,10-100000-160200-0000-10-706110,706110,Health Sciences & Professions,P100912245,MS8130,Athletic Training,20,5200
2020,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100912497,MS8130,Athletic Training,20,
2020,FALL,GA,16186-19-1535505-706110,706110,Health Sciences & Professions,P100912497,MS8130,Athletic Training,20,
2020,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100912766,MS8130,Athletic Training,20,
2020,FALL,GA,16186-19-1535505-706110,706110,Health Sciences & Professions,P100912766,MS8130,Athletic Training,20,
2020,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100912826,MS8130,Athletic Training,20,5000
2020,FALL,GA,16186-19-1535505-706110,706110,Health Sciences & Professions,P100912826,MS8130,Athletic Training,0,500
2020,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100912851,MS8130,Athletic Training,20,7500
2020,FALL,TA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100912867,MS8130,Athletic Training,20,5400
2020,FALL,TA,16186-19-1535505-706110,706110,Health Sciences & Professions,P100912867,MS8130,Athletic Training,20,500
2020,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100912869,MS8130,Athletic Training,20,6500
2020,FALL,GA,10-100000-160200-0000-10-706110,706110,Health Sciences & Professions,P100934349,MS8130,Athletic Training,20,2912
2020,FALL,GA,10-100000-750291-0000-75-706110,706110,Health Sciences & Professions,P100934349,MS8130,Athletic Training,20,1248
2020,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100935978,MS8130,Athletic Training,20,7500
2020,FALL,GA,20-140000-660180-6058-61-706110,706110,Health Sciences & Professions,P100937963,MS8130,Athletic Training,20,4160
2020,FALL,GA,20-140000-660180-6058-61-706110,706110,Health Sciences & Professions,P100940314,MS8130,Athletic Training,20,4160
2020,FALL,GA,20-140000-660180-6058-61-706110,706110,Health Sciences & Professions,P100940550,MS8130,Athletic Training,20,4160
2020,FALL,GA,10-100000-150100-2300-10-706110,706110,Health Sciences & Professions,P100941662,MS8130,Athletic Training,20,2080
2020,FALL,GA,10-100000-160200-0000-10-706110,706110,Health Sciences & Professions,P100941662,MS8130,Athletic Training,20,2080
2020,FALL,GA,10-100000-160200-0000-10-706110,706110,Health Sciences & Professions,P100950557,MS8130,Athletic Training,20,1996
2020,FALL,GA,10-100000-750291-0000-75-706110,706110,Health Sciences & Professions,P100950557,MS8130,Athletic Training,20,2163
2020,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100951336,MS8130,Athletic Training,20,5450
2020,FALL,GA,16186-19-1535505-706110,706110,Health Sciences & Professions,P100951336,MS8130,Athletic Training,20,500
2020,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100951696,MS8130,Athletic Training,20,7500
2020,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100951916,MS8130,Athletic Training,20,7500
2020,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100952051,MS8130,Athletic Training,20,5450
2020,FALL,GA,20-140000-660180-6058-61-706110,706110,Health Sciences & Professions,P100952107,MS8130,Athletic Training,20,4160
2020,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100952766,MS8130,Athletic Training,20,7500
2020,FALL,GA,20-140000-660180-6058-61-706110,706110,Health Sciences & Professions,P100952931,MS8130,Athletic Training,20,4160
2020,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100953162,MS8130,Athletic Training,20,4360
2020,FALL,GA,16186-19-1535505-706110,706110,Health Sciences & Professions,P100953162,MS8130,Athletic Training,20,400
2020,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100965139,MS8130,Athletic Training,20,5000
2021,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100237385,MS8130,Athletic Training,20,
2021,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100248181,MS8130,Athletic Training,20,
2021,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100259167,MS8130,Athletic Training,20,
2021,FALL,TA,10-100000-160200-0000-10-706110,706110,Health Sciences & Professions,P100540675,MS8174,Athletic Training,15,3900
2021,FALL,GA,10-100000-160200-0000-10-706110,706110,Health Sciences & Professions,P100934349,MS8130,Athletic Training,20,
2021,FALL,GA,10-100000-750291-0000-75-706110,706110,Health Sciences & Professions,P100934349,MS8130,Athletic Training,20,
2021,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100935978,MS8130,Athletic Training,20,
2021,FALL,GA,20-140000-660180-6058-61-706110,706110,Health Sciences & Professions,P100937963,MS8130,Athletic Training,20,
2021,FALL,GA,10-100000-160200-0000-10-706110,706110,Health Sciences & Professions,P100940314,MS8130,Athletic Training,20,
2021,FALL,GA,20-140000-660180-6058-61-706110,706110,Health Sciences & Professions,P100940550,MS8130,Athletic Training,20,
2021,FALL,GA,10-100000-150100-1015-10-706110,706110,Health Sciences & Professions,P100941662,MS8130,Athletic Training,20,4680
2021,FALL,GA,10-100000-160200-0000-10-706110,706110,Health Sciences & Professions,P100950557,MS8130,Athletic Training,20,
2021,FALL,GA,10-100000-750291-0000-75-706110,706110,Health Sciences & Professions,P100950557,MS8130,Athletic Training,20,
2021,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100951336,MS8130,Athletic Training,20,
2021,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100951696,MS8130,Athletic Training,20,
2021,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100951916,MS8130,Athletic Training,20,
2021,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100952051,MS8130,Athletic Training,20,
2021,FALL,GA,20-140000-660180-6058-61-706110,706110,Health Sciences & Professions,P100952107,MS8130,Athletic Training,20,
2021,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100952766,MS8130,Athletic Training,20,
2021,FALL,GA,20-140000-660180-6058-61-706110,706110,Health Sciences & Professions,P100952931,MS8130,Athletic Training,20,
2021,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100953162,MS8130,Athletic Training,20,
2021,FALL,GA,10-100000-150100-1015-10-706110,706110,Health Sciences & Professions,P100978505,MS8130,Athletic Training,20,4680
2021,FALL,GA,20-140000-660180-6058-61-706110,706110,Health Sciences & Professions,P100982173,MS8130,Athletic Training,20,4160
2021,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100986501,MS8130,Athletic Training,20,4000
2021,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100988003,MS8130,Athletic Training,20,6000
2021,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100988192,MS8130,Athletic Training,20,4360
2021,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100989285,MS8130,Athletic Training,20,5200
2021,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100989531,MS8130,Athletic Training,20,6000
2021,FALL,GA,20-140000-660180-6058-61-706110,706110,Health Sciences & Professions,P100989762,MS8130,Athletic Training,20,4160
2021,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100989822,MS8130,Athletic Training,20,4360
2021,FALL,GA,10-100000-160200-0000-10-706110,706110,Health Sciences & Professions,P100989896,MS8130,Athletic Training,20,4160
2021,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100990222,MS8130,Athletic Training,20,4000
2021,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100990304,MS8130,Athletic Training,20,5200
2021,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100990531,MS8130,Athletic Training,20,4360
2021,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100990539,MS8130,Athletic Training,20,6000
2021,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100990568,MS8130,Athletic Training,20,6000
2021,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100990688,MS8130,Athletic Training,20,6000
2021,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100990785,MS8130,Athletic Training,20,4000
2021,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100990916,MS8130,Athletic Training,20,4520
2021,FALL,GA,10-100000-150100-1015-10-706110,706110,Health Sciences & Professions,P100990946,MS8130,Athletic Training,20,4680
2021,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100990997,MS8130,Athletic Training,20,4000
2021,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100993199,MS8130,Athletic Training,20,4360
2022,FALL,GA,10-100000-160200-0000-10-706110,706110,Health Sciences & Professions,P100540675,MS8174,Athletic Training,20,3900
2022,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100843859,MS8130,Athletic Training,20,4000
2022,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100852645,MS8130,Athletic Training,20,5200
2022,FALL,GA,10-100000-160200-0000-10-706110,706110,Health Sciences & Professions,P100864640,MS8130,Athletic Training,20,4160
2022,FALL,GA,10-100000-150100-1015-10-706110,706110,Health Sciences & Professions,P100978505,MS8130,Athletic Training,20,
2022,FALL,GA,10-100000-160200-0000-10-706110,706110,Health Sciences & Professions,P100982173,MS8130,Athletic Training,20,
2022,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100986501,MS8130,Athletic Training,20,
2022,FALL,GA,16186-19-1535505-706110,706110,Health Sciences & Professions,P100986501,MS8130,Athletic Training,0,250
2022,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100988003,MS8130,Athletic Training,20,
2022,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100988192,MS8130,Athletic Training,20,
2022,FALL,GA,16186-19-1535505-706110,706110,Health Sciences & Professions,P100988192,MS8130,Athletic Training,0,250
2022,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100989285,MS8130,Athletic Training,20,
2022,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100989531,MS8130,Athletic Training,20,
2022,FALL,GA,10-100000-160200-0000-10-706110,706110,Health Sciences & Professions,P100989762,MS8130,Athletic Training,20,
2022,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100989822,MS8130,Athletic Training,20,
2022,FALL,GA,16186-19-1535505-706110,706110,Health Sciences & Professions,P100989822,MS8130,Athletic Training,0,250
2022,FALL,GA,10-100000-160200-0000-10-706110,706110,Health Sciences & Professions,P100989896,MS8130,Athletic Training,20,
2022,FALL,GA,10-100000-160200-0000-10-706110,706110,Health Sciences & Professions,P100990222,MS8130,Athletic Training,20,
2022,FALL,GA,10-100000-750291-0000-75-706110,706110,Health Sciences & Professions,P100990222,MS8130,Athletic Training,20,
2022,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100990304,MS8130,Athletic Training,20,
2022,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100990531,MS8130,Athletic Training,20,
2022,FALL,GA,16186-19-1535505-706110,706110,Health Sciences & Professions,P100990531,MS8130,Athletic Training,0,250
2022,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100990539,MS8130,Athletic Training,20,
2022,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100990568,MS8130,Athletic Training,20,
2022,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100990688,MS8130,Athletic Training,20,
2022,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100990916,MS8130,Athletic Training,20,
2022,FALL,GA,10-100000-150100-1015-10-706110,706110,Health Sciences & Professions,P100990946,MS8130,Athletic Training,20,
2022,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100990997,MS8130,Athletic Training,20,
2022,FALL,GA,16186-19-1535505-706110,706110,Health Sciences & Professions,P100990997,MS8130,Athletic Training,0,250
2022,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100993199,MS8130,Athletic Training,20,
2022,FALL,GA,16186-19-1535505-706110,706110,Health Sciences & Professions,P100993199,MS8130,Athletic Training,0,250
2022,FALL,GA,10-100000-160200-0000-10-706110,706110,Health Sciences & Professions,P101015385,MS8130,Athletic Training,20,3272
2022,FALL,GA,10-100000-750291-0000-75-706110,706110,Health Sciences & Professions,P101015385,MS8130,Athletic Training,20,1248
2022,FALL,GA,10-100000-160200-0000-10-706110,706110,Health Sciences & Professions,P101018716,MS8130,Athletic Training,20,4160
2022,FALL,GA,10-100000-160200-0000-10-706110,706110,Health Sciences & Professions,P101020596,MS8130,Athletic Training,20,4160
2022,FALL,GA,10-100000-150100-1015-10-706110,706110,Health Sciences & Professions,P101022288,MS8130,Athletic Training,20,4160
2022,FALL,GA,10-100000-160200-0000-10-706110,706110,Health Sciences & Professions,P101024158,MS8130,Athletic Training,20,4160
2022,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P101024161,MS8130,Athletic Training,20,4012
2022,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P101024222,MS8130,Athletic Training,20,4400
2022,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P101024874,MS8130,Athletic Training,20,4360
2022,FALL,GA,10-100000-160200-0000-10-706110,706110,Health Sciences & Professions,P101024877,MS8130,Athletic Training,20,4160
2022,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P101025077,MS8130,Athletic Training,20,4360
2022,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P101025585,MS8130,Athletic Training,20,4360
2023,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P100852645,MS8130,Athletic Training,20,
2023,FALL,GA,10-100000-160200-0000-10-706110,706110,Health Sciences & Professions,P100864640,MS8130,Athletic Training,20,
2023,FALL,GA,10-100000-160200-0000-10-706110,706110,Health Sciences & Professions,P101015385,MS8130,Athletic Training,0,
2023,FALL,GA,10-100000-160200-0000-10-706110,706110,Health Sciences & Professions,P101015385,MS8130,Athletic Training,20,
2023,FALL,GA,10-100000-750291-0000-75-706110,706110,Health Sciences & Professions,P101015385,MS8130,Athletic Training,0,
2023,FALL,GA,10-100000-750291-0000-75-706110,706110,Health Sciences & Professions,P101015385,MS8130,Athletic Training,20,
2023,FALL,GA,10-100000-160200-0000-10-706110,706110,Health Sciences & Professions,P101018716,MS8130,Athletic Training,20,
2023,FALL,GA,10-100000-160200-0000-10-706110,706110,Health Sciences & Professions,P101020596,MS8130,Athletic Training,0,
2023,FALL,GA,10-100000-160200-0000-10-706110,706110,Health Sciences & Professions,P101020596,MS8130,Athletic Training,20,
2023,FALL,GA,10-100000-750291-0000-75-706110,706110,Health Sciences & Professions,P101020596,MS8130,Athletic Training,0,
2023,FALL,GA,10-100000-160200-0000-10-706110,706110,Health Sciences & Professions,P101024158,MS8130,Athletic Training,20,
2023,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P101024161,MS8130,Athletic Training,20,
2023,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P101024222,MS8130,Athletic Training,20,
2023,FALL,GA,10-100000-160200-0000-10-706110,706110,Health Sciences & Professions,P101024874,MS8130,Athletic Training,0,
2023,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P101024874,MS8130,Athletic Training,20,
2023,FALL,GA,10-100000-750291-0000-75-706110,706110,Health Sciences & Professions,P101024874,MS8130,Athletic Training,0,
2023,FALL,GA,10-100000-160200-0000-10-706110,706110,Health Sciences & Professions,P101024877,MS8130,Athletic Training,20,
2023,FALL,GA,10-100000-160212-0000-10-706110,706110,Health Sciences & Professions,P101025585,MS8130,Athletic Training,20,
2018,FALL,RA,10-100000-160400-0000-72-706110,706110,Health Sciences & Professions,P001210117,AU5317,Audiology,10,2378
2018,FALL,GA,10-100000-160400-0000-72-706110,706110,Health Sciences & Professions,P001244837,AU5317,Audiology,15,4006
2018,FALL,GA,11577-20-1517703-706110,706110,Health Sciences & Professions,P100092426,AU5317,Audiology,20,6676
2018,FALL,RA,10-100000-160400-0000-72-706110,706110,Health Sciences & Professions,P100124222,AU5317,Audiology,15,3871
2018,FALL,RA,10-100000-160400-0000-72-706110,706110,Health Sciences & Professions,P100125810,AU5317,Audiology,5,1560
2018,FALL,RA,11117-10-1120184-706110,706110,Health Sciences & Professions,P100125810,AU5317,Audiology,10,2311
2018,FALL,GA,10-100000-160400-0000-72-706110,706110,Health Sciences & Professions,P100132343,AU5317,Audiology,10,2311
2018,FALL,GA,10-100000-160300-0000-72-706110,706110,Health Sciences & Professions,P100172081,AU5317,Audiology,20,4621
2018,FALL,RA,10-100000-160400-0000-72-706110,706110,Health Sciences & Professions,P100259655,AU5317,Audiology,20,4756
2018,FALL,RA,10-100000-160400-0000-72-706110,706110,Health Sciences & Professions,P100823708,AU5317,Audiology,20,4621
2018,FALL,RA,10-100000-160400-0000-72-706110,706110,Health Sciences & Professions,P100825079,AU5317,Audiology,10,2311
2018,FALL,GA,10-100000-160400-0000-72-706110,706110,Health Sciences & Professions,P100825165,AU5317,Audiology,15,3871
2018,FALL,RA,10-100000-160400-0000-72-706110,706110,Health Sciences & Professions,P100856593,AU5317,Audiology,15,3736
2018,FALL,RA,10-100000-160400-0000-72-706110,706110,Health Sciences & Professions,P100868845,AU5317,Audiology,10,2243
2018,FALL,RA,10-100000-160400-0000-72-706110,706110,Health Sciences & Professions,P100869981,AU5317,Audiology,10,2243
2019,FALL,GA,10-100000-160300-0000-40-706110,706110,Health Sciences & Professions,P100172081,AU5317,Audiology,20,4621
2019,FALL,RA,10-100000-160410-0000-20-706110,706110,Health Sciences & Professions,P100241820,AU5317,Audiology,10,2243
2019,FALL,RA,10-100000-160410-0000-20-706110,706110,Health Sciences & Professions,P100823708,AU5317,Audiology,20,4756
2019,FALL,RA,10-100000-160410-0000-20-706110,706110,Health Sciences & Professions,P100856593,AU5317,Audiology,10,2331
2019,FALL,RA,10-100000-160410-0000-20-706110,706110,Health Sciences & Professions,P100868845,AU5317,Audiology,10,2311
2019,FALL,RA,10-100000-160410-0000-20-706110,706110,Health Sciences & Professions,P100869981,AU5317,Audiology,10,2311
2019,FALL,RA,10-100000-160410-0000-20-706110,706110,Health Sciences & Professions,P100911206,AU5317,Audiology,10,2243
2019,FALL,RA,10-100000-160410-0000-20-706110,706110,Health Sciences & Professions,P100912074,AU5317,Audiology,10,2243
2020,FALL,RA,10-100000-160410-0000-20-706110,706110,Health Sciences & Professions,P100241820,AU5317,Audiology,10,2311
2020,FALL,RA,10-100000-160410-0000-20-706110,706110,Health Sciences & Professions,P100831279,AU5317,Audiology,15,3900
2020,FALL,RA,10-100000-160410-0000-20-706110,706110,Health Sciences & Professions,P100856593,AU5317,Audiology,10,2378
2020,FALL,RA,10-100000-160410-0000-20-706110,706110,Health Sciences & Professions,P100868845,AU5317,Audiology,10,2378
2020,FALL,RA,10-100000-160410-0000-20-706110,706110,Health Sciences & Professions,P100869981,AU5317,Audiology,10,2378
2020,FALL,RA,10-100000-160410-0000-20-706110,706110,Health Sciences & Professions,P100911206,AU5317,Audiology,10,2311
2020,FALL,RA,10-100000-160410-0000-20-706110,706110,Health Sciences & Professions,P100912074,AU5317,Audiology,10,2311
2020,FALL,RA,10-100000-160410-0000-20-706110,706110,Health Sciences & Professions,P100952105,AU5317,Audiology,10,2243
2020,FALL,RA,10-100000-160410-0000-20-706110,706110,Health Sciences & Professions,P100952714,AU5317,Audiology,10,2243
2021,FALL,RA,10-100000-160410-0000-20-706110,706110,Health Sciences & Professions,P100831279,AU5317,Audiology,10,2250
2021,FALL,RA,10-100000-160410-0000-20-706110,706110,Health Sciences & Professions,P100952105,AU5317,Audiology,10,2250
2021,FALL,RA,10-100000-160410-0000-20-706110,706110,Health Sciences & Professions,P100952714,AU5317,Audiology,10,2250
2021,FALL,RA,10-100000-160410-0000-20-706110,706110,Health Sciences & Professions,P100989006,AU5317,Audiology,15,3900
2021,FALL,RA,10-100000-160410-0000-20-706110,706110,Health Sciences & Professions,P100994430,AU5317,Audiology,15,3900
2022,FALL,GA,10-100000-160410-0000-10-706110,706110,Health Sciences & Professions,P100219680,AU5317,Audiology,10,2378
2022,FALL,TA,10-100000-160410-0000-10-706110,706110,Health Sciences & Professions,P100247812,AU5317,Audiology,10,2378
2022,FALL,RA,10-100000-160410-0000-20-706110,706110,Health Sciences & Professions,P100831279,AU5317,Audiology,10,2378
2022,FALL,RA,10-100000-160410-0000-20-706110,706110,Health Sciences & Professions,P100842954,AU5317,Audiology,15,3900
2022,FALL,RA,10-100000-160410-0000-20-706110,706110,Health Sciences & Professions,P100846332,AU5317,Audiology,10,2243
2022,FALL,RA,10-100000-160410-0000-20-706110,706110,Health Sciences & Professions,P100989006,AU5317,Audiology,10,2311
2022,FALL,RA,10-100000-160410-0000-20-706110,706110,Health Sciences & Professions,P100994430,AU5317,Audiology,10,2311
2022,FALL,RA,10-100000-160410-0000-20-706110,706110,Health Sciences & Professions,P101019007,AU5317,Audiology,20,4500
2023,FALL,RA,10-100000-160410-0000-20-706110,706110,Health Sciences & Professions,P100842954,AU5317,Audiology,15,3900
2023,FALL,RA,10-100000-160410-0000-20-706110,706110,Health Sciences & Professions,P100846332,AU5317,Audiology,15,3900
2023,FALL,RA,10-100000-160410-0000-20-706110,706110,Health Sciences & Professions,P100878084,AU5317,Audiology,15,3900
2023,FALL,RA,10-100000-160410-0000-20-706110,706110,Health Sciences & Professions,P100897630,AU5317,Audiology,15,3900
2023,FALL,GA,10-100000-160410-0000-10-706110,706110,Health Sciences & Professions,P100993253,AU5317,Audiology,15,3900
2023,FALL,GA,10-100000-160410-0000-10-706110,706110,Health Sciences & Professions,P100994430,AU5317,Audiology,15,3900
2023,FALL,RA,10-100000-160410-0000-20-706110,706110,Health Sciences & Professions,P101019007,AU5317,Audiology,20,4500
2023,FALL,RA,10-100000-160410-0000-20-706110,706110,Health Sciences & Professions,P101019773,AU5317,Audiology,15,3900
2023,FALL,GA,10-100000-160410-0000-10-706110,706110,Health Sciences & Professions,P101059737,AU5317,Audiology,10,2243
2023,FALL,RA,10-100000-160410-0000-20-706110,706110,Health Sciences & Professions,P101061416,AU5317,Audiology,10,2243
2023,FALL,GA,10-100000-160100-2605-10-706110,706110,Health Sciences & Professions,P101072265,AU5317,Audiology,20,3900
